2018-12-31T00:00:00,3337640,19.512014850358703,9.601001304314751,3.8832799167786347,8.127218915419629
2018-12-31T00:01:00,3337640,22.395294767137337,16.728220219734382,2.8832799167786347,7.127218915419629
2018-12-31T00:02:00,3337640,24.27857468391597,24.85543913515401,1.8832799167786347,8.127218915419629
2018-12-31T00:03:00,3337640,25.161854600694603,31.98265805057364,0.8832799167786347,7.127218915419629
2018-12-31T00:04:00,3337640,25.045134517473237,38.109876965993266,-0.11672008322136529,6.127218915419629
2018-12-31T00:05:00,3337640,25.92841443425187,45.2370958814129,0.8832799167786347,7.127218915419629
2018-12-31T00:06:00,3337640,27.811694351030503,51.36431479683253,1.8832799167786347,6.127218915419629
2018-12-31T00:07:00,3337640,28.694974267809137,58.49153371225216,0.8832799167786347,7.127218915419629
2018-12-31T00:08:00,3337640,28.57825418458777,66.6187526276718,-0.11672008322136529,8.127218915419629
2018-12-31T00:09:00,3337640,29.461534101366404,73.74597154309143,0.8832799167786347,7.127218915419629
2018-12-31T00:10:00,3337640,29.344814018145037,81.87319045851106,-0.11672008322136529,8.127218915419629
2018-12-31T00:11:00,3337640,28.22809393492367,91.0004093739307,-1.1167200832213653,9.127218915419629
2018-12-31T00:12:00,3337640,28.111373851702304,101.12762828935033,-0.11672008322136529,10.127218915419629
2018-12-31T00:13:00,3337640,26.994653768480937,112.25484720476996,-1.1167200832213653,11.127218915419629
2018-12-31T00:14:00,3337640,24.87793368525957,124.38206612018959,-2.1167200832213653,12.127218915419629
2018-12-31T00:15:00,3337640,21.761213602038204,137.50928503560922,-3.1167200832213653,13.127218915419629
2018-12-31T00:16:00,3337640,17.644493518816837,151.63650395102886,-4.116720083221365,14.127218915419629
2018-12-31T00:17:00,3337640,12.527773435595472,164.7637228664485,-5.116720083221365,13.127218915419629
2018-12-31T00:18:00,3337640,8.411053352374108,176.89094178186812,-4.116720083221365,12.127218915419629
2018-12-31T00:19:00,3337640,5.294333269152743,188.01816069728775,-3.116720083221365,11.127218915419629
2018-12-31T00:20:00,3337640,3.177613185931378,198.1453796127074,-2.116720083221365,10.127218915419629
2018-12-31T00:21:00,3337640,2.060893102710013,207.27259852812702,-1.1167200832213648,9.127218915419629
2018-12-31T00:22:00,3337640,-0.05582698051135182,215.39981744354665,-2.116720083221365,8.127218915419629
2018-12-31T00:23:00,3337640,-1.1725470637327167,224.52703635896628,-1.1167200832213648,9.127218915419629
2018-12-31T00:24:00,3337640,-1.2892671469540815,234.65425527438592,-0.11672008322136485,10.127218915419629
2018-12-31T00:25:00,3337640,-2.4059872301754464,243.78147418980555,-1.1167200832213648,9.127218915419629
2018-12-31T00:26:00,3337640,-2.522707313396811,251.90869310522518,-0.11672008322136485,8.127218915419629
2018-12-31T00:27:00,3337640,-1.639427396618176,259.0359120206448,0.8832799167786352,7.127218915419629
2018-12-31T00:28:00,3337640,0.2438525201604591,265.1631309360644,1.8832799167786352,6.127218915419629
2018-12-31T00:29:00,3337640,1.1271324369390943,270.29034985148405,0.8832799167786352,5.127218915419629
2018-12-31T00:30:00,3337640,1.0104123537177294,276.4175687669037,-0.11672008322136485,6.127218915419629
2018-12-31T00:31:00,3337640,1.8936922704963646,281.5447876823233,0.8832799167786352,5.127218915419629
2018-12-31T00:32:00,3337640,3.7769721872749997,285.67200659774295,1.8832799167786352,4.127218915419629
2018-12-31T00:33:00,3337640,6.660252104053635,290.7992255131626,2.883279916778635,5.127218915419629
2018-12-31T00:34:00,3337640,10.54353202083227,294.9264444285822,3.883279916778635,4.127218915419629
2018-12-31T00:35:00,3337640,15.426811937610905,300.05366334400185,4.883279916778635,5.127218915419629
2018-12-31T00:36:00,3337640,21.31009185438954,304.1808822594215,5.883279916778635,4.127218915419629
2018-12-31T00:37:00,3337640,26.193371771168174,309.3081011748411,4.883279916778635,5.127218915419629
2018-12-31T00:38:00,3337640,32.07665168794681,315.43532009026075,5.883279916778635,6.127218915419629
2018-12-31T00:39:00,3337640,38.95993160472544,322.5625390056804,6.883279916778635,7.127218915419629
2018-12-31T00:40:00,3337640,44.843211521504074,330.6897579211,5.883279916778635,8.127218915419629
2018-12-31T00:41:00,3337640,51.72649143828271,337.81697683651964,6.883279916778635,7.127218915419629
2018-12-31T00:42:00,3337640,57.60977135506134,343.9441957519393,5.883279916778635,6.127218915419629
2018-12-31T00:43:00,3337640,64.49305127183997,349.0714146673589,6.883279916778635,5.127218915419629
2018-12-31T00:44:00,3337640,72.37633118861861,355.19863358277854,7.883279916778635,6.127218915419629
2018-12-31T00:45:00,3337640,79.25961110539724,360.3258524981982,6.883279916778635,5.127218915419629
2018-12-31T00:46:00,3337640,87.14289102217587,366.4530714136178,7.883279916778635,6.127218915419629
2018-12-31T00:47:00,3337640,94.02617093895451,371.58029032903744,6.883279916778635,5.127218915419629
2018-12-31T00:48:00,3337640,101.90945085573314,375.70750924445707,7.883279916778635,4.127218915419629
2018-12-31T00:49:00,3337640,110.79273077251177,378.8347281598767,8.883279916778635,3.127218915419629
2018-12-31T00:50:00,3337640,118.67601068929041,382.96194707529634,7.883279916778635,4.127218915419629
2018-12-31T00:51:00,3337640,127.55929060606904,386.08916599071597,8.883279916778635,3.127218915419629
2018-12-31T00:52:00,3337640,135.4425705228477,388.2163849061356,7.883279916778635,2.127218915419629
2018-12-31T00:53:00,3337640,142.32585043962632,389.34360382155523,6.883279916778635,1.127218915419629
2018-12-31T00:54:00,3337640,150.20913035640496,389.47082273697487,7.883279916778635,0.12721891541962904
2018-12-31T00:55:00,3337640,157.0924102731836,388.5980416523945,6.883279916778635,-0.872781084580371
2018-12-31T00:56:00,3337640,162.97569018996222,388.72526056781413,5.883279916778635,0.12721891541962904
2018-12-31T00:57:00,3337640,167.85897010674086,389.85247948323376,4.883279916778635,1.127218915419629
2018-12-31T00:58:00,3337640,171.7422500235195,391.9796983986534,3.883279916778635,2.127218915419629
2018-12-31T00:59:00,3337640,174.62552994029812,393.10691731407303,2.883279916778635,1.127218915419629
2018-12-31T01:00:00,3337640,176.50880985707676,393.23413622949266,1.8832799167786352,0.12721891541962904
2018-12-31T01:01:00,3337640,177.3920897738554,392.3613551449123,0.8832799167786352,-0.872781084580371
2018-12-31T01:02:00,3337640,179.27536969063402,392.4885740603319,1.8832799167786352,0.12721891541962904
2018-12-31T01:03:00,3337640,182.15864960741266,391.61579297575156,2.883279916778635,-0.872781084580371
2018-12-31T01:04:00,3337640,186.0419295241913,391.7430118911712,3.883279916778635,0.12721891541962904
2018-12-31T01:05:00,3337640,190.92520944096992,392.8702308065908,4.883279916778635,1.127218915419629
2018-12-31T01:06:00,3337640,196.80848935774856,394.99744972201046,5.883279916778635,2.127218915419629
2018-12-31T01:07:00,3337640,201.6917692745272,398.1246686374301,4.883279916778635,3.127218915419629
2018-12-31T01:08:00,3337640,205.57504919130582,400.2518875528497,3.883279916778635,2.127218915419629
